country,placename,frequency,start_date,end_date,year,month,week,deaths,expected_deaths,excess_deaths,baseline
Portugal,NA,weekly,2017-10-09,2017-10-15,2017,10,41,1877,NA,NA,NA
Portugal,NA,weekly,2017-10-16,2017-10-22,2017,10,42,2004,NA,NA,NA
Portugal,NA,weekly,2017-10-23,2017-10-29,2017,10,43,1932,NA,NA,NA
Portugal,NA,weekly,2017-10-30,2017-11-05,2017,11,44,1918,NA,NA,NA
Portugal,NA,weekly,2017-11-06,2017-11-12,2017,11,45,1910,NA,NA,NA
Portugal,NA,weekly,2017-11-13,2017-11-19,2017,11,46,2161,NA,NA,NA
Portugal,NA,weekly,2017-11-20,2017-11-26,2017,11,47,2168,NA,NA,NA
Portugal,NA,weekly,2017-11-27,2017-12-03,2017,12,48,2193,NA,NA,NA
Portugal,NA,weekly,2017-12-04,2017-12-10,2017,12,49,2465,NA,NA,NA
Portugal,NA,weekly,2017-12-11,2017-12-17,2017,12,50,2455,NA,NA,NA
Portugal,NA,weekly,2017-12-18,2017-12-24,2017,12,51,2510,NA,NA,NA
Portugal,NA,weekly,2017-12-25,2017-12-31,2017,12,52,2747,NA,NA,NA
Portugal,NA,weekly,2016-01-11,2016-01-17,2016,1,2,2332,NA,NA,NA
Portugal,NA,weekly,2016-01-18,2016-01-24,2016,1,3,2456,NA,NA,NA
Portugal,NA,weekly,2016-01-25,2016-01-31,2016,1,4,2332,NA,NA,NA
Portugal,NA,weekly,2016-02-01,2016-02-07,2016,2,5,2271,NA,NA,NA
Portugal,NA,weekly,2016-02-08,2016-02-14,2016,2,6,2351,NA,NA,NA
Portugal,NA,weekly,2016-02-15,2016-02-21,2016,2,7,2345,NA,NA,NA
Portugal,NA,weekly,2016-02-22,2016-02-28,2016,2,8,2296,NA,NA,NA
Portugal,NA,weekly,2016-02-29,2016-03-06,2016,3,9,2391,NA,NA,NA
Portugal,NA,weekly,2016-03-07,2016-03-13,2016,3,10,2380,NA,NA,NA
Portugal,NA,weekly,2016-03-14,2016-03-20,2016,3,11,2288,NA,NA,NA
Portugal,NA,weekly,2016-03-21,2016-03-27,2016,3,12,2271,NA,NA,NA
Portugal,NA,weekly,2016-03-28,2016-04-03,2016,4,13,2214,NA,NA,NA
Portugal,NA,weekly,2016-04-04,2016-04-10,2016,4,14,2225,NA,NA,NA
Portugal,NA,weekly,2016-04-11,2016-04-17,2016,4,15,2166,NA,NA,NA
Portugal,NA,weekly,2016-04-18,2016-04-24,2016,4,16,1989,NA,NA,NA
Portugal,NA,weekly,2016-04-25,2016-05-01,2016,5,17,2025,NA,NA,NA
Portugal,NA,weekly,2016-05-02,2016-05-08,2016,5,18,1954,NA,NA,NA
Portugal,NA,weekly,2016-05-09,2016-05-15,2016,5,19,1849,NA,NA,NA
Portugal,NA,weekly,2016-05-16,2016-05-22,2016,5,20,2045,NA,NA,NA
Portugal,NA,weekly,2016-05-23,2016-05-29,2016,5,21,1971,NA,NA,NA
Portugal,NA,weekly,2016-05-30,2016-06-05,2016,6,22,1983,NA,NA,NA
Portugal,NA,weekly,2016-06-06,2016-06-12,2016,6,23,1906,NA,NA,NA
Portugal,NA,weekly,2016-06-13,2016-06-19,2016,6,24,1799,NA,NA,NA
Portugal,NA,weekly,2016-06-20,2016-06-26,2016,6,25,1916,NA,NA,NA
Portugal,NA,weekly,2016-06-27,2016-07-03,2016,7,26,1893,NA,NA,NA
Portugal,NA,weekly,2016-07-04,2016-07-10,2016,7,27,1913,NA,NA,NA
Portugal,NA,weekly,2016-07-11,2016-07-17,2016,7,28,1934,NA,NA,NA
Portugal,NA,weekly,2016-07-18,2016-07-24,2016,7,29,1958,NA,NA,NA
Portugal,NA,weekly,2016-07-25,2016-07-31,2016,7,30,2054,NA,NA,NA
Portugal,NA,weekly,2016-08-01,2016-08-07,2016,8,31,1864,NA,NA,NA
Portugal,NA,weekly,2016-08-08,2016-08-14,2016,8,32,2091,NA,NA,NA
Portugal,NA,weekly,2016-08-15,2016-08-21,2016,8,33,1879,NA,NA,NA
Portugal,NA,weekly,2016-08-22,2016-08-28,2016,8,34,1914,NA,NA,NA
Portugal,NA,weekly,2016-08-29,2016-09-04,2016,9,35,1873,NA,NA,NA
Portugal,NA,weekly,2016-09-05,2016-09-11,2016,9,36,1864,NA,NA,NA
Portugal,NA,weekly,2016-09-12,2016-09-18,2016,9,37,1707,NA,NA,NA
Portugal,NA,weekly,2016-09-19,2016-09-25,2016,9,38,1835,NA,NA,NA
Portugal,NA,weekly,2016-09-26,2016-10-02,2016,10,39,1852,NA,NA,NA
Portugal,NA,weekly,2016-10-03,2016-10-09,2016,10,40,1856,NA,NA,NA
Portugal,NA,weekly,2016-10-10,2016-10-16,2016,10,41,1879,NA,NA,NA
Portugal,NA,weekly,2016-10-17,2016-10-23,2016,10,42,2026,NA,NA,NA
Portugal,NA,weekly,2016-10-24,2016-10-30,2016,10,43,1971,NA,NA,NA
Portugal,NA,weekly,2016-10-31,2016-11-06,2016,11,44,1939,NA,NA,NA
Portugal,NA,weekly,2016-11-07,2016-11-13,2016,11,45,2040,NA,NA,NA
Portugal,NA,weekly,2016-11-14,2016-11-20,2016,11,46,2127,NA,NA,NA
Portugal,NA,weekly,2016-11-21,2016-11-27,2016,11,47,2197,NA,NA,NA
Portugal,NA,weekly,2016-11-28,2016-12-04,2016,12,48,2388,NA,NA,NA
Portugal,NA,weekly,2016-12-05,2016-12-11,2016,12,49,2363,NA,NA,NA
Portugal,NA,weekly,2016-12-12,2016-12-18,2016,12,50,2526,NA,NA,NA
Portugal,NA,weekly,2016-12-19,2016-12-25,2016,12,51,2809,NA,NA,NA
Portugal,NA,weekly,2016-12-26,2017-01-01,2016,1,52,3200,NA,NA,NA
Portugal,NA,weekly,2015-01-05,2015-01-11,2015,1,2,3054,NA,NA,NA
Portugal,NA,weekly,2015-01-12,2015-01-18,2015,1,3,3167,NA,NA,NA
Portugal,NA,weekly,2015-01-19,2015-01-25,2015,1,4,3088,NA,NA,NA
Portugal,NA,weekly,2015-01-26,2015-02-01,2015,2,5,2909,NA,NA,NA
Portugal,NA,weekly,2015-02-02,2015-02-08,2015,2,6,2869,NA,NA,NA
Portugal,NA,weekly,2015-02-09,2015-02-15,2015,2,7,2977,NA,NA,NA
Portugal,NA,weekly,2015-02-16,2015-02-22,2015,2,8,2684,NA,NA,NA
Portugal,NA,weekly,2015-02-23,2015-03-01,2015,3,9,2699,NA,NA,NA
Portugal,NA,weekly,2015-03-02,2015-03-08,2015,3,10,2447,NA,NA,NA
Portugal,NA,weekly,2015-03-09,2015-03-15,2015,3,11,2314,NA,NA,NA
Portugal,NA,weekly,2015-03-16,2015-03-22,2015,3,12,2284,NA,NA,NA
Portugal,NA,weekly,2015-03-23,2015-03-29,2015,3,13,2083,NA,NA,NA
Portugal,NA,weekly,2015-03-30,2015-04-05,2015,4,14,2179,NA,NA,NA
Portugal,NA,weekly,2015-04-06,2015-04-12,2015,4,15,1933,NA,NA,NA
Portugal,NA,weekly,2015-04-13,2015-04-19,2015,4,16,1937,NA,NA,NA
Portugal,NA,weekly,2015-04-20,2015-04-26,2015,4,17,1816,NA,NA,NA
Portugal,NA,weekly,2015-04-27,2015-05-03,2015,5,18,1819,NA,NA,NA
Portugal,NA,weekly,2015-05-04,2015-05-10,2015,5,19,1941,NA,NA,NA
Portugal,NA,weekly,2015-05-11,2015-05-17,2015,5,20,1911,NA,NA,NA
Portugal,NA,weekly,2015-05-18,2015-05-24,2015,5,21,1791,NA,NA,NA
Portugal,NA,weekly,2015-05-25,2015-05-31,2015,5,22,1950,NA,NA,NA
Portugal,NA,weekly,2015-06-01,2015-06-07,2015,6,23,1847,NA,NA,NA
Portugal,NA,weekly,2015-06-08,2015-06-14,2015,6,24,1799,NA,NA,NA
Portugal,NA,weekly,2015-06-15,2015-06-21,2015,6,25,1845,NA,NA,NA
Portugal,NA,weekly,2015-06-22,2015-06-28,2015,6,26,1727,NA,NA,NA
Portugal,NA,weekly,2015-06-29,2015-07-05,2015,7,27,1697,NA,NA,NA
Portugal,NA,weekly,2015-07-06,2015-07-12,2015,7,28,1805,NA,NA,NA
Portugal,NA,weekly,2015-07-13,2015-07-19,2015,7,29,1790,NA,NA,NA
Portugal,NA,weekly,2015-07-20,2015-07-26,2015,7,30,1751,NA,NA,NA
Portugal,NA,weekly,2015-07-27,2015-08-02,2015,8,31,1792,NA,NA,NA
Portugal,NA,weekly,2015-08-03,2015-08-09,2015,8,32,1811,NA,NA,NA
Portugal,NA,weekly,2015-08-10,2015-08-16,2015,8,33,1738,NA,NA,NA
Portugal,NA,weekly,2015-08-17,2015-08-23,2015,8,34,1787,NA,NA,NA
Portugal,NA,weekly,2015-08-24,2015-08-30,2015,8,35,1722,NA,NA,NA
Portugal,NA,weekly,2015-08-31,2015-09-06,2015,9,36,1803,NA,NA,NA
Portugal,NA,weekly,2015-09-07,2015-09-13,2015,9,37,1821,NA,NA,NA
Portugal,NA,weekly,2015-09-14,2015-09-20,2015,9,38,1699,NA,NA,NA
Portugal,NA,weekly,2015-09-21,2015-09-27,2015,9,39,1856,NA,NA,NA
Portugal,NA,weekly,2015-09-28,2015-10-04,2015,10,40,1914,NA,NA,NA
Portugal,NA,weekly,2015-10-05,2015-10-11,2015,10,41,1792,NA,NA,NA
Portugal,NA,weekly,2015-10-12,2015-10-18,2015,10,42,1809,NA,NA,NA
Portugal,NA,weekly,2015-10-19,2015-10-25,2015,10,43,1882,NA,NA,NA
Portugal,NA,weekly,2015-10-26,2015-11-01,2015,11,44,1883,NA,NA,NA
Portugal,NA,weekly,2015-11-02,2015-11-08,2015,11,45,1970,NA,NA,NA
Portugal,NA,weekly,2015-11-09,2015-11-15,2015,11,46,1854,NA,NA,NA
Portugal,NA,weekly,2015-11-16,2015-11-22,2015,11,47,1912,NA,NA,NA
Portugal,NA,weekly,2015-11-23,2015-11-29,2015,11,48,2040,NA,NA,NA
Portugal,NA,weekly,2015-11-30,2015-12-06,2015,12,49,2088,NA,NA,NA
Portugal,NA,weekly,2015-12-07,2015-12-13,2015,12,50,2002,NA,NA,NA
Portugal,NA,weekly,2015-12-14,2015-12-20,2015,12,51,2131,NA,NA,NA
Portugal,NA,weekly,2015-12-21,2015-12-27,2015,12,52,2102,NA,NA,NA
South Africa,NA,weekly,2020-01-08,2020-01-14,2020,1,2,8741,8938,-197,2018-2019 historical data
South Africa,NA,weekly,2020-01-15,2020-01-21,2020,1,3,8314,8420,-106,2018-2019 historical data
South Africa,NA,weekly,2020-01-22,2020-01-28,2020,1,4,8334,8088,246,2018-2019 historical data
South Africa,NA,weekly,2020-01-29,2020-02-04,2020,2,5,9202,8577,625,2018-2019 historical data
South Africa,NA,weekly,2020-02-05,2020-02-11,2020,2,6,8747,8564,183,2018-2019 historical data
South Africa,NA,weekly,2020-02-12,2020-02-18,2020,2,7,8626,8189,437,2018-2019 historical data
South Africa,NA,weekly,2020-02-19,2020-02-25,2020,2,8,8335,8262,73,2018-2019 historical data
South Africa,NA,weekly,2020-02-26,2020-03-03,2020,3,9,8747,8909,-162,2018-2019 historical data
South Africa,NA,weekly,2020-03-04,2020-03-10,2020,3,10,9106,8613,493,2018-2019 historical data
South Africa,NA,weekly,2020-03-11,2020-03-17,2020,3,11,8610,8365,245,2018-2019 historical data
South Africa,NA,weekly,2020-03-18,2020-03-24,2020,3,12,8460,8396,64,2018-2019 historical data
South Africa,NA,weekly,2020-03-25,2020-03-31,2020,3,13,8311,8811,-500,2018-2019 historical data
South Africa,NA,weekly,2020-04-01,2020-04-07,2020,4,14,8142,8823,-681,2018-2019 historical data
South Africa,NA,weekly,2020-04-08,2020-04-14,2020,4,15,8206,8660,-454,2018-2019 historical data
South Africa,NA,weekly,2020-04-15,2020-04-21,2020,4,16,8008,8680,-672,2018-2019 historical data
South Africa,NA,weekly,2020-04-22,2020-04-28,2020,4,17,7651,9086,-1435,2018-2019 historical data
South Africa,NA,weekly,2020-04-29,2020-05-05,2020,5,18,8325,9447,-1122,2018-2019 historical data
South Africa,NA,weekly,2020-05-06,2020-05-12,2020,5,19,8493,9501,-1008,2018-2019 historical data
South Africa,NA,weekly,2020-05-13,2020-05-19,2020,5,20,8632,9358,-726,2018-2019 historical data
South Africa,NA,weekly,2020-05-20,2020-05-26,2020,5,21,8814,9578,-764,2018-2019 historical data
South Africa,NA,weekly,2020-05-27,2020-06-02,2020,6,22,9910,10195,-285,2018-2019 historical data
South Africa,NA,weekly,2020-06-03,2020-06-09,2020,6,23,10200,10880,-680,2018-2019 historical data
South Africa,NA,weekly,2020-06-10,2020-06-16,2020,6,24,11112,11130,-18,2018-2019 historical data
South Africa,NA,weekly,2020-06-17,2020-06-23,2020,6,25,12096,11129,967,2018-2019 historical data
South Africa,NA,weekly,2020-06-24,2020-06-30,2020,6,26,12688,10760,1928,2018-2019 historical data
South Africa,NA,weekly,2020-07-01,2020-07-07,2020,7,27,13997,10815,3182,2018-2019 historical data
South Africa,NA,weekly,2020-07-08,2020-07-14,2020,7,28,15180,9935,5245,2018-2019 historical data
South Africa,NA,weekly,2020-07-15,2020-07-21,2020,7,29,16481,9966,6515,2018-2019 historical data
South Africa,NA,weekly,2020-07-22,2020-07-28,2020,7,30,15473,9733,5740,2018-2019 historical data
South Africa,NA,weekly,2020-07-29,2020-08-04,2020,8,31,14476,9921,4555,2018-2019 historical data
South Africa,NA,weekly,2020-08-05,2020-08-11,2020,8,32,12900,9875,3025,2018-2019 historical data
South Africa,NA,weekly,2020-08-12,2020-08-18,2020,8,33,11831,9534,2297,2018-2019 historical data
South Africa,NA,weekly,2020-08-19,2020-08-25,2020,8,34,11761,9278,2483,2018-2019 historical data
South Africa,NA,weekly,2020-08-26,2020-09-01,2020,9,35,10633,9628,1005,2018-2019 historical data
South Africa,NA,weekly,2020-09-02,2020-09-08,2020,9,36,10774,9641,1133,2018-2019 historical data
South Africa,NA,weekly,2020-09-09,2020-09-15,2020,9,37,9543,9369,174,2018-2019 historical data
South Africa,NA,weekly,2020-09-16,2020-09-22,2020,9,38,9508,9213,295,2018-2019 historical data
South Africa,NA,weekly,2020-09-23,2020-09-29,2020,9,39,9641,9297,344,2018-2019 historical data
South Africa,NA,weekly,2020-09-30,2020-10-06,2020,10,40,9691,9510,181,2018-2019 historical data
South Africa,NA,weekly,2020-10-07,2020-10-13,2020,10,41,9971,8860,1111,2018-2019 historical data
South Africa,NA,weekly,2020-10-14,2020-10-20,2020,10,42,10162,8883,1279,2018-2019 historical data
South Africa,NA,weekly,2020-10-21,2020-10-27,2020,10,43,9689,8994,695,2018-2019 historical data
South Africa,NA,weekly,2020-10-28,2020-11-03,2020,11,44,9442,9057,385,2018-2019 historical data
South Africa,NA,weekly,2020-11-04,2020-11-10,2020,11,45,10276,8740,1536,2018-2019 historical data
South Africa,NA,weekly,2020-11-11,2020-11-17,2020,11,46,9990,8786,1204,2018-2019 historical data
South Africa,NA,weekly,2020-11-18,2020-11-24,2020,11,47,10113,8510,1603,2018-2019 historical data
South Africa,NA,weekly,2020-11-25,2020-12-01,2020,12,48,10456,9409,1047,2018-2019 historical data
South Africa,NA,weekly,2020-12-02,2020-12-08,2020,12,49,11469,8941,2528,2018-2019 historical data
South Africa,NA,weekly,2020-12-09,2020-12-15,2020,12,50,12333,9041,3292,2018-2019 historical data
South Africa,NA,weekly,2020-12-16,2020-12-22,2020,12,51,14143,9475,4668,2018-2019 historical data
South Africa,NA,weekly,2020-12-23,2020-12-29,2020,12,52,16532,9692,6840,2018-2019 historical data
South Africa,NA,weekly,NA,NA,2018-2019 average,1,2,8938,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,1,3,8420,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,1,4,8088,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,2,5,8577,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,2,6,8564,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,2,7,8189,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,2,8,8262,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,3,9,8909,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,3,10,8613,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,3,11,8365,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,3,12,8396,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,4,13,8811,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,4,14,8823,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,4,15,8660,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,4,16,8680,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,4,17,9086,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,5,18,9447,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,5,19,9501,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,5,20,9358,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,5,21,9578,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,6,22,10195,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,6,23,10880,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,6,24,11130,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,6,25,11129,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,7,26,10760,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,7,27,10815,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,7,28,9935,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,7,29,9966,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,7,30,9733,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,8,31,9921,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,8,32,9875,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,8,33,9534,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,8,34,9278,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,9,35,9628,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,9,36,9641,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,9,37,9369,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,9,38,9213,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,9,39,9297,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,10,40,9510,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,10,41,8860,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,10,42,8883,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,10,43,8994,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,11,44,9057,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,11,45,8740,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,11,46,8786,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,11,47,8510,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,12,48,9409,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,12,49,8941,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,12,50,9041,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,12,51,9475,NA,NA,NA
South Africa,NA,weekly,NA,NA,2018-2019 average,12,52,9692,NA,NA,NA
South Korea,NA,monthly,NA,NA,2020,1,NA,28471,28312,159,2015-2019 historical data
South Korea,NA,monthly,NA,NA,2020,2,NA,25419,25148,271,2015-2019 historical data
South Korea,NA,monthly,NA,NA,2020,3,NA,25879,26657,-778,2015-2019 historical data
South Korea,NA,monthly,NA,NA,2020,4,NA,24628,24900,-272,2015-2019 historical data
South Korea,NA,monthly,NA,NA,2020,5,NA,24353,25138,-785,2015-2019 historical data
South Korea,NA,monthly,NA,NA,2020,6,NA,23651,23485,166,2015-2019 historical data
South Korea,NA,monthly,NA,NA,2020,7,NA,23963,24009,-46,2015-2019 historical data
South Korea,NA,monthly,NA,NA,2020,8,NA,25284,24338,946,2015-2019 historical data
South Korea,NA,monthly,NA,NA,2020,9,NA,24361,23936,425,2015-2019 historical data
South Korea,NA,monthly,NA,NA,2020,10,NA,26509,25798,711,2015-2019 historical data
South Korea,NA,monthly,NA,NA,2019,1,NA,27365,NA,NA,NA
South Korea,NA,monthly,NA,NA,2019,2,NA,22926,NA,NA,NA
South Korea,NA,monthly,NA,NA,2019,3,NA,24983,NA,NA,NA
South Korea,NA,monthly,NA,NA,2019,4,NA,23837,NA,NA,NA
South Korea,NA,monthly,NA,NA,2019,5,NA,24750,NA,NA,NA
South Korea,NA,monthly,NA,NA,2019,6,NA,23031,NA,NA,NA
South Korea,NA,monthly,NA,NA,2019,7,NA,23211,NA,NA,NA
South Korea,NA,monthly,NA,NA,2019,8,NA,23689,NA,NA,NA
South Korea,NA,monthly,NA,NA,2019,9,NA,23581,NA,NA,NA
South Korea,NA,monthly,NA,NA,2019,10,NA,25579,NA,NA,NA
South Korea,NA,monthly,NA,NA,2019,11,NA,25414,NA,NA,NA
South Korea,NA,monthly,NA,NA,2019,12,NA,26764,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,1,NA,31550,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,2,NA,25001,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,3,NA,25252,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,4,NA,23963,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,5,NA,23996,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,6,NA,22596,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,7,NA,23886,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,8,NA,23937,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,9,NA,22906,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,10,NA,25010,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,11,NA,24200,NA,NA,NA
South Korea,NA,monthly,NA,NA,2018,12,NA,26523,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,1,NA,25902,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,2,NA,22884,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,3,NA,24230,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,4,NA,23142,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,5,NA,23766,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,6,NA,21986,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,7,NA,22245,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,8,NA,22846,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,9,NA,22622,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,10,NA,24624,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,11,NA,24404,NA,NA,NA
South Korea,NA,monthly,NA,NA,2017,12,NA,26883,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,1,NA,24708,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,2,NA,24601,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,3,NA,25208,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,4,NA,22830,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,5,NA,23125,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,6,NA,21350,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,7,NA,22053,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,8,NA,22604,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,9,NA,22081,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,10,NA,23610,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,11,NA,23333,NA,NA,NA
South Korea,NA,monthly,NA,NA,2016,12,NA,25324,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,1,NA,24760,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,2,NA,23209,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,3,NA,26493,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,4,NA,23610,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,5,NA,22935,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,6,NA,21345,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,7,NA,21534,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,8,NA,21496,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,9,NA,21375,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,10,NA,23050,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,11,NA,22678,NA,NA,NA
South Korea,NA,monthly,NA,NA,2015,12,NA,23410,NA,NA,NA
Spain,NA,weekly,2018-04-02,2018-04-08,2018,4,14,8033,NA,NA,NA
Spain,NA,weekly,2018-04-09,2018-04-15,2018,4,15,7930,NA,NA,NA
Spain,NA,weekly,2018-04-16,2018-04-22,2018,4,16,7685,NA,NA,NA
Spain,NA,weekly,2018-04-23,2018-04-29,2018,4,17,7338,NA,NA,NA
Spain,NA,weekly,2018-04-30,2018-05-06,2018,5,18,6963,NA,NA,NA
Spain,NA,weekly,2018-05-07,2018-05-13,2018,5,19,7245,NA,NA,NA
Spain,NA,weekly,2018-05-14,2018-05-20,2018,5,20,7140,NA,NA,NA
Spain,NA,weekly,2018-05-21,2018-05-27,2018,5,21,7133,NA,NA,NA
Spain,NA,weekly,2018-05-28,2018-06-03,2018,6,22,6951,NA,NA,NA
Spain,NA,weekly,2018-06-04,2018-06-10,2018,6,23,6772,NA,NA,NA
Spain,NA,weekly,2018-06-11,2018-06-17,2018,6,24,6829,NA,NA,NA
Spain,NA,weekly,2018-06-18,2018-06-24,2018,6,25,7355,NA,NA,NA
Spain,NA,weekly,2018-06-25,2018-07-01,2018,7,26,7345,NA,NA,NA
Spain,NA,weekly,2018-07-02,2018-07-08,2018,7,27,6998,NA,NA,NA
Spain,NA,weekly,2018-07-09,2018-07-15,2018,7,28,7082,NA,NA,NA
Spain,NA,weekly,2018-07-16,2018-07-22,2018,7,29,6846,NA,NA,NA
Spain,NA,weekly,2018-07-23,2018-07-29,2018,7,30,6822,NA,NA,NA
Spain,NA,weekly,2018-07-30,2018-08-05,2018,8,31,7337,NA,NA,NA
Spain,NA,weekly,2018-08-06,2018-08-12,2018,8,32,7629,NA,NA,NA
Spain,NA,weekly,2018-08-13,2018-08-19,2018,8,33,6877,NA,NA,NA
Spain,NA,weekly,2018-08-20,2018-08-26,2018,8,34,6733,NA,NA,NA
Spain,NA,weekly,2018-08-27,2018-09-02,2018,9,35,6595,NA,NA,NA
Spain,NA,weekly,2018-09-03,2018-09-09,2018,9,36,6609,NA,NA,NA
Spain,NA,weekly,2018-09-10,2018-09-16,2018,9,37,6548,NA,NA,NA
Spain,NA,weekly,2018-09-17,2018-09-23,2018,9,38,6879,NA,NA,NA
Spain,NA,weekly,2018-09-24,2018-09-30,2018,9,39,6958,NA,NA,NA
Spain,NA,weekly,2018-10-01,2018-10-07,2018,10,40,6924,NA,NA,NA
Spain,NA,weekly,2018-10-08,2018-10-14,2018,10,41,7095,NA,NA,NA
Spain,NA,weekly,2018-10-15,2018-10-21,2018,10,42,7042,NA,NA,NA
